公司名称,链接,申报稿,上会稿,注册稿
山东沪鸽口腔材料股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001932,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202206/RAS_202206_0001818BE54DB03FC31F4CC29C1A383F.pdf,--,--
青岛有屋智能家居科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001429,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202207/RAS_202207_000181D74A2C223FC28D4C7DE03AE03F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202208/RAS_202208_0001827DC556F03FE8C76748438D543F.pdf,--
浙江亿得新材料股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001893,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202207/RAS_202207_000181B3B624583FED141968B2AC6C3F.pdf,--,--
武汉元丰汽车电控系统股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1002268,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202209/RAS_202209_00018383E751B23FC100785A562CD03F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202304/RAS_202304_62651FE3268942CAB6603517BCC87405.pdf,--
江西格林循环产业股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001662,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202207/RAS_202207_000181FFD777833FE38561FB0B097A3F.pdf,--,--
佛山市银河兰晶科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001855,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202206/RAS_202206_0001818A3A74083F8B72CAA39529803F.pdf,--,--
杭州小影创新科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001722,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202205/RAS_202205_00018093ADE8ED3FD40D5409CDD5063F.pdf,--,--
四川爱联科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001611,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202203/RAS_202203_00017FC1E6F5D73FE17383EEB768FE3F.pdf,--,--
洋紫荆油墨股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001310,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202206/RAS_202206_0001818037FABC3FE7EBCBB79771973F.pdf,--,--
四川英创力电子科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1002073,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202205/RAS_202205_00018074C46B973FC4668ED6E9860C3F.pdf,--,--
深圳素士科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001838,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202206/RAS_202206_000180FC1D355A3F93A84CC1578E003F.pdf,--,--
天津艺虹智能包装科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001476,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202206/RAS_202206_000181240BF3A83FE82273998B67C53F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202207/RAS_202207_000181DE0C35253FE8B00D776E2A163F.pdf,--
北京思维造物信息科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000951,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202206/RAS_202206_0001814686E1DF3FE3DFA6D5C6019A3F.pdf,--,--
湖南鑫远环境科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001176,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202205/RAS_202205_000180D2CEF47B3FD7268ECCE4AC243F.pdf,--,--
杭州碧橙数字技术股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001980,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202205/RAS_202205_000181046799B33FA7140DE5ABEF803F.pdf,--,--
北京生泰尔科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001553,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202206/RAS_202206_00018189EB90873FE80ED42798916D3F.pdf,--,--
武汉元丰汽车电控系统股份有限公司2,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1002268,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202209/RAS_202209_00018383E751B23FC100785A562CD03F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202304/RAS_202304_62651FE3268942CAB6603517BCC87405.pdf,--
河南科隆新能源股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001442,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202203/RAS_202203_00017FBBA255C73FE2D5E6F1D3BC8C3F.pdf,--,--
武汉宏韧生物医药股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001901,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202205/RAS_202205_000180B7EECE3D3FDB3F9A349060563F.pdf,--,--
万香科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001214,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202202/RAS_202202_00017EE2D0EA3A3FE1E348DC84D8A33F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202207/RAS_202207_000181A4BD351C3FDEFDB5457915EA3F.pdf,--
土巴兔集团股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001575,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202206/RAS_202206_00018114FD3A4C3FDEA1E00B50567A3F.pdf,--,--
陕西嘉禾生物科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001594,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202203/RAS_202203_00017FC07952323FE0B7A922D0B6133F.pdf,--,--
奥美森智能装备股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001943,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202206/RAS_202206_0001811FBF8C653FD7AF558D0DB3143F.pdf,--,--
南京中卫信软件科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001637,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202205/RAS_202205_000180F06207183FDA8A610729EB883F.pdf,--,--
深圳垒石热管理技术股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001540,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202112/RAS_202112_00017E01BDE7B83FE03963387B52F43F.pdf,--,--
苏州莱恩精工合金股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001561,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202204/RAS_202204_00018019BCF4003FEB491BF098DEED3F.pdf,--,--
美庐生物科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001752,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202205/RAS_202205_000180B2662C833FD8FF61BE96CEBE3F.pdf,--,--
酒仙网络科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001368,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202109/RAS_202109_00017C2C1A8C863FE33F1CB7A7C24C3F.pdf,--,--
麦斯克电子材料股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001423,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202112/RAS_202112_00017DE1510AEB3FDB18D5B955AACA3F.pdf,--,--
西安鹰之航航空科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1002039,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202304/RAS_202304_E6670F1C593F4A49B8186DA243E904CC.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202306/RAS_202306_F96E60478D6846479E7C59FEB87D5DF7.pdf,--
北京磨铁文化集团股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001614,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_00017A394FB83C3FEEE58911E414A33F.pdf,--,--
深圳市瑞能实业股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001495,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202205/RAS_202205_0001806B4458AB3FED5A8BFAECCDFC3F.pdf,--,--
广州智特奇生物科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001206,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202109/RAS_202109_00017C2D8BBACC3FE127CF4523D2783F.pdf,--,--
宝宝巴士股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001529,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202112/RAS_202112_00017DEADCC57A3FD795EC7853A3543F.pdf,--,--
长沙博大科工股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001567,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202112/RAS_202112_00017DE2C01E713FCC1E025DBE322C3F.pdf,--,--
青岛朗夫科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001347,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202205/RAS_202205_000180AF5318033FEFC3D37BB1BFC13F.pdf,--,--
湖南联智科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001527,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202205/RAS_202205_000180B90DBFE53FDD812FF29A17483F.pdf,--,--
珠海广浩捷科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001422,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202201/RAS_202201_00017E91C966643FB7D8D04E2296203F.pdf,--,--
烟台正海科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001820,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202112/RAS_202112_00017DC8D510EC3FD36B31C5E445D03F.pdf,--,--
陕西昱琛航空设备股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001562,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202203/RAS_202203_00017FA5D874B93FE3844F3389841A3F.pdf,--,--
江苏金源高端装备股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001747,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202206/RAS_202206_0001813D2716A13FCB71CB084537F03F.pdf,--,--
西安鹰之航航空科技股份有限公司2,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000973,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000174C06C5CB33F96E3363CF237C03F.pdf,--,--
浙江百康光学股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001501,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202206/RAS_202206_000180FFA6CBA73FEECE66428368593F.pdf,--,--
沈阳天安科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001612,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202112/RAS_202112_00017DE23E12C13FB68761FE260C603F.pdf,--,--
北京航天恒丰科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001564,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202203/RAS_202203_00017FBB20F2D33FE542F9EA9072C53F.pdf,--,--
南京亚派科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001928,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202112/RAS_202112_00017DFC8BAA6F3FE2856C7C4800563F.pdf,--,--
正方软件股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001843,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202203/RAS_202203_00017FBEE05BFB3FE89D8476E3F7DD3F.pdf,--,--
深圳市和宏实业股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001331,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202111/RAS_202111_00017CDAE1F6713FE10203C136B71B3F.pdf,--,--
上海文华财经资讯股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001551,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202203/RAS_202203_00017FC1755B2C3FEC4310ED3D5CE23F.pdf,--,--
浙江护童人体工学科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001736,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202109/RAS_202109_00017BF58B271D3FE665F8788C3F4F3F.pdf,--,--
苏州京浜光电科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001572,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202203/RAS_202203_00017FB7A889713F9A9BCF95304E603F.pdf,--,--
大连华阳新材料科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001547,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202203/RAS_202203_00017FD65695CA3FB12A4A149749283F.pdf,--,--
安徽五粮泰生物工程股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001922,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202112/RAS_202112_00017DF7B209103FE7FD7421E4614E3F.pdf,--,--
上海辛帕智能科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001496,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202203/RAS_202203_00017FDC4D51DC3FD223360A4964403F.pdf,--,--
江西杏林白马药业股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001196,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202203/RAS_202203_00017F9DF6E9E33FEFF78F08A72E343F.pdf,--,--
浙江德斯泰新材料股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1003432,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202406/RAS_202406_29205003F55AB3CC564D26A455ABBF2A1FA0E1.pdf,--,--
江苏原力数字科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001581,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202112/RAS_202112_00017D5015DFFA3FE6575647B59B723F.pdf,--,--
陕西红星美羚乳业股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000468,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_0001784999C5D03FED419716BFA1A63F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202204/RAS_202204_0001801C7D6F793FE5F105EC67F52E3F.pdf,--
四川中泰联合设计股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001466,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202203/RAS_202203_00017F44D12FC13FABFEEB9AFD9B803F.pdf,--,--
山东胜利建设监理股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001588,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202202/RAS_202202_00017EFCC612DF3FE3843C1C27F7CB3F.pdf,--,--
苏州纽克斯电源技术股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001276,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202203/RAS_202203_00017F4A41D79C3FD0FC4190B58A5E3F.pdf,--,--
广州聚合新材料科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001490,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202203/RAS_202203_00017F55B1DD5D3FDD111CB3EFF92C3F.pdf,--,--
上海宾酷网络科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000744,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202203/RAS_202203_00017F2422BC363FE067FF19BBF17B3F.pdf,--,--
北京睿智融科控股股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001641,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202201/RAS_202201_00017E331DD01C3FE11C988FBBAE003F.pdf,--,--
湖北恒安芙林药业股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001408,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202202/RAS_202202_00017EE66415233FC428F8EB30A3503F.pdf,--,--
北京环球优路教育科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001546,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202112/RAS_202112_00017DFABF2E4C3FEEB64E29AB4B2C3F.pdf,--,--
北京市九州风神科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000981,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202201/RAS_202201_00017E9084E0A73FE0C4B5513603DC3F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202203/RAS_202203_00017F8880060B3FEFF91FC74220533F.pdf,--
千里马机械供应链股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001248,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202203/RAS_202203_00017E06216F1D3FEC162E33ECF3703F.pdf,--,--
河北翼辰实业集团股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001233,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202203/RAS_202203_00017F2BD9804B3FE2949C036E08743F.pdf,--,--
北京电旗通讯技术股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000168,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000172DB76E7C83FE3B5A873CFDDCB3F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202203/RAS_202203_00017F688B64953FE329C3DD5C80C83F.pdf,--
江西兆驰光元科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001624,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202110/RAS_202110_00017C7F80B6B93FD21EBCF73893EE3F.pdf,--,--
北农大科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000962,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202202/RAS_202202_00017ED77BDCE83FEB8ACAE93664F63F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202203/RAS_202203_00017EFD1CC72D3FEF1BC6504501353F.pdf,--
上海烨映微电子科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001598,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202109/RAS_202109_00017C355245C73FE98290CEA7F4ED3F.pdf,--,--
广东伟邦科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001251,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202110/RAS_202110_00017B20FAA9C53FC64C1BC7FFB69C3F.pdf,--,--
天津华鸿科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001202,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202112/RAS_202112_00017DDD1E48003F8222318A1C1C003F.pdf,--,--
北京华科仪科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001255,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202201/RAS_202201_00017E773C038F3FE59F25E36B93813F.pdf,--,--
深圳乔合里科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001579,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202111/RAS_202111_00017D296FEFB13FDE0A06847A85263F.pdf,--,--
深圳市兴禾自动化股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001416,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202112/RAS_202112_00017DC31964EA3FE0379968409CF33F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202201/RAS_202201_00017E2D36C9EB3FCE5D1B160F34E03F.pdf,--
无锡金通高纤股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001043,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202201/RAS_202201_00017E62E377513FD137AC5FE672CA3F.pdf,--,--
湖南恒茂高科股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001066,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202112/RAS_202112_00017DF682C13E3FCF7DD9C7622A8C3F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202202/RAS_202202_00017F0276940B3FE32D9C082C75FB3F.pdf,--
惠州市华达通气体制造股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001411,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202112/RAS_202112_00017DC673C6733FE3FE29984D506F3F.pdf,--,--
广东新秀新材料股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001576,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202112/RAS_202112_00017E04701C363FE90AA15B77667B3F.pdf,--,--
亚洲渔港股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000528,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202201/RAS_202201_00017DEF23732E3FD004339E4C8D2C3F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202202/RAS_202202_00017E8099C1383FD1F2837F71884E3F.pdf,--
江西宁新新材料股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000693,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202112/RAS_202112_00017DFB530B803FE73DA9FF775C083F.pdf,--,--
珠海市鸿瑞信息技术股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001064,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202108/RAS_202108_00017B0FB092733FEA3A12F92ED9523F.pdf,--,--
青岛思普润水处理股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000826,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202201/RAS_202201_00017E340529EA3FBB1F8129A665583F.pdf,--,--
河北世窗信息技术股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001506,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202112/RAS_202112_00017DC72C707E3FE071C28444E1853F.pdf,--,--
四川龙华光电薄膜股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001231,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202109/RAS_202109_00017C2B014D4D3FD20BC5777905103F.pdf,--,--
辽宁东和新材料股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000943,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202112/RAS_202112_00017DECACD83C3FE9BCBB22D6B0943F.pdf,--,--
壹物科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001902,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202112/RAS_202112_00017DEBBF214A3FE77B6C50F976793F.pdf,--,--
江苏中恒宠物用品股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001938,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202112/RAS_202112_00017DFEC88A6C3FDB93E8996DFDD63F.pdf,--,--
武汉市蓝电电子股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001955,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202112/RAS_202112_00017DEB3EBA543FC940C5980869903F.pdf,--,--
深圳市美的连医疗电子股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001209,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202112/RAS_202112_00017DFC8423F33FC1F40DFA3791983F.pdf,--,--
杭州潜阳科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001163,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202111/RAS_202111_00017CC0B18E5F3FEDDB551380832F3F.pdf,--,--
福建久策气体股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001243,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202112/RAS_202112_00017DBEC53D0A3FE45370C11855BE3F.pdf,--,--
浙江优全护理用品科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001032,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202109/RAS_202109_00017C35A8EB203FD57A0718E791C23F.pdf,--,--
三问家居股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001208,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202108/RAS_202108_00017AD100EA693F9E5A860368AA203F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202108/RAS_202108_00017B950757083FD997C9A8034E5C3F.pdf,--
珠海天威新材料股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000950,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202112/RAS_202112_00017DCE16AC383FE8D29F675724AF3F.pdf,--,--
深圳市优学天下教育发展股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001227,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000179C1D0DA383FE1E478AD1EAEF13F.pdf,--,--
南京普爱医疗设备股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001618,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_00017A39B17B083FEC50051F44F98C3F.pdf,--,--
常州丰盛光电科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001465,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000179CCE47D833FE9ED8B27BA75703F.pdf,--,--
湖北宏裕新型包材股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001571,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_00017A394495453FEDF01FB51856BA3F.pdf,--,--
上海凯诘电子商务股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001518,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_00017A3872410E3FEF59E1995207F63F.pdf,--,--
北京点众科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000136,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000176B1BD6DFD3FDC4EBB5CC6501E3F.pdf,--,--
海南呀诺达圆融旅业股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001088,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_00017918BD70123FE3CA8A4FE8A5A93F.pdf,--,--
深圳市家鸿口腔医疗股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000763,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202110/RAS_202110_00017CC511B58F3FE656A6100817683F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202112/RAS_202112_00017D758010EC3FD1C052D50C87003F.pdf,--
